Session,Representation,Level,Band,Channel,Feature,Window_Index,Window_Start_s,Window_End_s,N_Samples,Observed_LZC,Surrogate_LZC_Median,Surrogate_LZC_Mean,Surrogate_LZC_SD,Observed_to_MedianSurrogate_Ratio,Observed_vs_Surrogate_Z,Surrogate_Method,Surrogate_Iterations,Random_Seed
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,61,610,620,80,0.3951205059,0.6321928095,0.6559000398,0.1452614177,0.625,-1.795242935,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,62,620,630,80,0.7902410119,0.6321928095,0.66380245,0.121344968,1.25,1.041976145,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,63,630,640,80,0.6321928095,0.7112169107,0.6796072702,0.08268265847,0.8888888889,-0.5734510911,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,64,640,650,80,0.869265113,0.7112169107,0.7230705259,0.06422507607,1.222222222,2.276285154,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,65,650,660,80,0.7112169107,0.6321928095,0.6598512449,0.08609066005,1.125,0.5966462069,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,66,660,670,80,0.7112169107,0.5926807589,0.6084855791,0.1177711701,1.2,0.872296093,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,67,670,680,80,0.5531687083,0.6717048601,0.6598512449,0.07375335204,0.8235294118,-1.446477125,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,68,680,690,80,0.869265113,0.7112169107,0.6914608854,0.1171415603,1.222222222,1.517857772,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,69,690,700,80,0.9482892142,0.7902410119,0.7941922169,0.09411571571,1.2,1.637314195,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,70,700,710,80,0.7112169107,0.5926807589,0.5847783488,0.1266463493,1.2,0.9983593098,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,71,710,720,80,0.6321928095,0.6717048601,0.6756560651,0.09411571571,0.9411764706,-0.4618065679,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,72,720,730,80,0.5531687083,0.7902410119,0.8139482422,0.08148139377,0.7,-3.200479543,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,73,730,740,80,0.6321928095,0.7507289613,0.7625825764,0.096869224,0.8421052632,-1.34603914,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,74,740,750,80,0.7112169107,0.869265113,0.8613627029,0.08067061346,0.8181818182,-1.86122041,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,75,750,760,80,0.9482892142,0.8297530625,0.8376554726,0.1038292427,1.142857143,1.065535477,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,76,760,770,80,0.5531687083,0.7112169107,0.6993632955,0.1501020052,0.7777777778,-0.9739682491,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,77,770,780,80,0.9482892142,0.7112169107,0.730972936,0.1447514287,1.333333333,1.50130662,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,78,780,790,80,0.6321928095,0.7112169107,0.66380245,0.0902835453,0.8888888889,-0.3501151884,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,79,790,800,80,0.7112169107,0.5926807589,0.6084855791,0.07734254496,1.2,1.328264173,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,80,800,810,80,0.7112169107,0.7112169107,0.6954120904,0.1105743091,1,0.1429339271,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,81,810,820,80,0.869265113,0.7112169107,0.7388753461,0.096869224,1.222222222,1.34603914,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,82,820,830,80,0.6321928095,0.6321928095,0.6242903994,0.1114624704,1,0.07089749662,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,83,830,840,80,0.7112169107,0.6321928095,0.6361440145,0.08685085723,1.125,0.8643886603,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,84,840,850,80,0.7112169107,0.7112169107,0.734924141,0.133469615,1,-0.1776226773,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,85,850,860,80,0.7112169107,0.7112169107,0.7112169107,0.105711497,1,0,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,86,860,870,80,0.6321928095,0.7112169107,0.6717048601,0.08307922026,0.8888888889,-0.4755948656,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,87,870,880,80,0.4741446071,0.7112169107,0.6993632955,0.1002047645,0.6666666667,-2.247584628,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,88,880,890,80,0.7112169107,0.7902410119,0.798143422,0.1054001222,0.9,-0.8247287523,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,89,890,900,80,0.7902410119,0.6717048601,0.6717048601,0.1102766657,1.176470588,1.074897858,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,90,900,910,80,0.7902410119,0.7112169107,0.6756560651,0.06524055526,1.111111111,1.756345363,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,91,910,920,80,0.3951205059,0.7902410119,0.7586313714,0.121344968,0.5,-2.995681415,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,92,920,930,80,0.7902410119,0.869265113,0.8495090878,0.1171415603,0.9090909091,-0.5059525906,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,93,930,940,80,0.5531687083,0.6321928095,0.6796072702,0.1240239877,0.875,-1.019468606,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,94,940,950,80,0.6321928095,0.6717048601,0.6796072702,0.1069479308,0.9411764706,-0.4433415434,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,95,950,960,80,0.6321928095,0.7902410119,0.8258018574,0.08298025748,0.8,-2.333194109,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,96,960,970,80,0.3951205059,0.6321928095,0.6163879893,0.09455123731,0.625,-2.340186016,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,97,970,980,80,0.6321928095,0.7112169107,0.730972936,0.149223566,0.8888888889,-0.6619606347,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,98,980,990,80,0.6321928095,0.7902410119,0.7625825764,0.09341465778,0.8,-1.395816995,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,99,990,1000,80,0.6321928095,0.6321928095,0.6598512449,0.1314223185,1,-0.21045463,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,100,1000,1010,80,0.7112169107,0.6321928095,0.6282416044,0.06524055526,1.125,1.271836297,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,101,1010,1020,80,0.6321928095,0.7112169107,0.6875096803,0.09279688756,0.8888888889,-0.5961069631,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,102,1020,1030,80,0.7902410119,0.7902410119,0.8060458321,0.1044604293,1,-0.1512995911,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,103,1030,1040,80,0.7902410119,0.6321928095,0.6203391943,0.1002047645,1.25,1.695546299,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,104,1040,1050,80,0.4741446071,0.6321928095,0.6282416044,0.1268408409,0.75,-1.214884703,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,105,1050,1060,80,0.7112169107,0.6717048601,0.6479976297,0.113507824,1.058823529,0.5569596768,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,106,1060,1070,80,0.7112169107,0.7112169107,0.7112169107,0.1307327619,1,0,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,107,1070,1080,80,0.7112169107,0.6321928095,0.6242903994,0.08067061346,1.125,1.077548658,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,108,1080,1090,80,0.7902410119,0.7112169107,0.7072657056,0.1188131058,1.111111111,0.6983682961,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,109,1090,1100,80,0.4741446071,0.6321928095,0.6559000398,0.1149465103,0.75,-1.581217492,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,110,1100,1110,80,0.7902410119,0.7902410119,0.7507289613,0.1041453142,1,0.3793934553,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,111,1110,1120,80,0.869265113,0.7902410119,0.7665337815,0.1060219573,1.1,0.9689627902,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,112,1120,1130,80,0.7112169107,0.7112169107,0.734924141,0.1060219573,1,-0.2236067977,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,113,1130,1140,80,0.5531687083,0.6321928095,0.6321928095,0.105711497,0.875,-0.7475450016,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,114,1140,1150,80,0.6321928095,0.7112169107,0.7230705259,0.08609066005,0.8888888889,-1.055604828,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,115,1150,1160,80,0.869265113,0.8297530625,0.8376554726,0.1266463493,1.047619048,0.2495898275,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,116,1160,1170,80,0.9482892142,0.7112169107,0.7230705259,0.1154458149,1.333333333,1.950860571,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,117,1170,1180,80,0.7902410119,0.7112169107,0.7072657056,0.09055616861,1.111111111,0.9162855223,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,118,1180,1190,80,0.7112169107,0.7112169107,0.7704849866,0.1171415603,1,-0.5059525906,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,119,1190,1200,80,0.5531687083,0.6321928095,0.6361440145,0.1242225851,0.875,-0.6679566859,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,120,1200,1210,80,0.6321928095,0.7112169107,0.6875096803,0.120529651,0.8888888889,-0.4589482369,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,121,1210,1220,80,0.7112169107,0.7112169107,0.7072657056,0.1008586361,1,0.0391756741,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,122,1220,1230,80,0.4741446071,0.6321928095,0.667753655,0.08298025748,0.75,-2.333194109,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,123,1230,1240,80,0.4741446071,0.7902410119,0.7704849866,0.1021538242,0.6,-2.900923014,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,124,1240,1250,80,0.6321928095,0.7112169107,0.6914608854,0.08056869224,0.8888888889,-0.7356216694,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,125,1250,1260,80,0.7112169107,0.6321928095,0.6440464247,0.1002047645,1.125,0.6703322576,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,126,1260,1270,80,0.7112169107,0.6321928095,0.6124367842,0.09888405089,1.125,0.9989490276,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,127,1270,1280,80,0.7112169107,0.6717048601,0.6479976297,0.1163674111,1.058823529,0.5432730723,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,128,1280,1290,80,0.6321928095,0.7112169107,0.6914608854,0.1171415603,0.8888888889,-0.5059525906,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,129,1290,1300,80,0.7112169107,0.7112169107,0.7744361916,0.1218854828,1,-0.5186776925,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,130,1300,1310,80,0.4741446071,0.5531687083,0.5926807589,0.1294696138,0.8571428571,-0.9155519068,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,131,1310,1320,80,0.3951205059,0.5926807589,0.600583169,0.1099782168,0.6666666667,-1.868212352,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,132,1320,1330,80,0.7902410119,0.7112169107,0.66380245,0.08656656561,1.111111111,1.460593487,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,133,1330,1340,80,0.6321928095,0.6321928095,0.6796072702,0.0902835453,1,-0.5251727826,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,134,1340,1350,80,0.3160964047,0.4741446071,0.5136566577,0.08694541454,0.6666666667,-2.272233148,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,135,1350,1360,80,0.5531687083,0.5531687083,0.6242903994,0.1114624704,1,-0.6380774695,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,136,1360,1370,80,0.7902410119,0.7112169107,0.6914608854,0.1171415603,1.111111111,0.8432543177,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,137,1370,1380,80,0.7112169107,0.7112169107,0.7270217309,0.07943892871,1,-0.1989556064,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,138,1380,1390,80,0.7902410119,0.5531687083,0.5650223235,0.08609066005,1.428571429,2.616064138,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,139,1390,1400,80,0.7112169107,0.7902410119,0.7862898068,0.09055616861,0.9,-0.8290202344,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,140,1400,1410,80,0.6321928095,0.7902410119,0.730972936,0.1083978797,0.8,-0.9112736035,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,141,1410,1420,80,0.7902410119,0.7902410119,0.8099970372,0.1113887274,1,-0.1773610827,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,142,1420,1430,80,0.9482892142,0.7902410119,0.7744361916,0.1163674111,1.2,1.494000949,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,143,1430,1440,80,0.7902410119,0.7112169107,0.7467777562,0.09055616861,1.111111111,0.4799590831,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,144,1440,1450,80,0.6321928095,0.6321928095,0.6203391943,0.08982733447,1,0.1319600013,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,145,1450,1460,80,0.6321928095,0.6321928095,0.6598512449,0.1236922835,1,-0.2236067977,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,146,1460,1470,80,0.5531687083,0.6321928095,0.6242903994,0.09558839343,0.875,-0.7440410757,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,147,1470,1480,80,0.6321928095,0.7112169107,0.7388753461,0.1034327951,0.8888888889,-1.03141887,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,148,1480,1490,80,0.6321928095,0.7112169107,0.6796072702,0.1038292427,0.8888888889,-0.4566580618,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,149,1490,1500,80,0.6321928095,0.6321928095,0.5926807589,0.1102766657,1,0.358299286,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,150,1500,1510,80,0.4741446071,0.869265113,0.8376554726,0.06974508729,0.5454545455,-5.211992408,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,151,1510,1520,80,0.5531687083,0.7112169107,0.7112169107,0.102555216,0.7777777778,-1.541103501,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,152,1520,1530,80,0.7902410119,0.7902410119,0.7744361916,0.1012651619,1,0.1560736184,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,153,1530,1540,80,0.4741446071,0.7112169107,0.7072657056,0.07463930996,0.6666666667,-3.123301899,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,154,1540,1550,80,0.869265113,0.6321928095,0.6598512449,0.1433825901,1.375,1.460525074,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,155,1550,1560,80,0.5531687083,0.7902410119,0.798143422,0.1378309291,0.7,-1.777356616,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,156,1560,1570,80,0.6321928095,0.7112169107,0.7388753461,0.1065630863,0.8888888889,-1.001120935,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,157,1570,1580,80,0.6321928095,0.7112169107,0.7151681157,0.1071781742,0.8888888889,-0.7741810016,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,158,1580,1590,81,0.626158025,0.5478882719,0.5752826854,0.1301677877,1.142857143,0.3908443128,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,159,1590,1600,80,0.6321928095,0.7112169107,0.7151681157,0.09411571571,0.8888888889,-0.8816307205,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,160,1600,1610,80,0.7112169107,0.7507289613,0.7467777562,0.09055616861,0.9473684211,-0.3926937953,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,161,1610,1620,80,0.6321928095,0.6321928095,0.6361440145,0.1040663863,1,-0.03796812016,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,162,1620,1630,80,0.5531687083,0.6321928095,0.596631964,0.07892005361,0.875,-0.5507251157,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,163,1630,1640,80,0.6321928095,0.7112169107,0.6796072702,0.09729242053,0.8888888889,-0.4873397172,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,164,1640,1650,80,0.5531687083,0.7902410119,0.7704849866,0.1199145254,0.7,-1.812259836,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,165,1650,1660,80,0.6321928095,0.7112169107,0.730972936,0.09888405089,0.8888888889,-0.9989490276,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,166,1660,1670,80,0.5531687083,0.6321928095,0.6559000398,0.06332317466,0.875,-1.622333878,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,167,1670,1680,80,0.5531687083,0.7112169107,0.6993632955,0.1210059202,0.7777777778,-1.208160617,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,168,1680,1690,80,0.7112169107,0.6321928095,0.6519488348,0.1053221347,1.125,0.5627314339,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,169,1690,1700,80,0.869265113,0.7902410119,0.8416066776,0.09341465778,1.1,0.296082393,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,170,1700,1710,80,0.7112169107,0.7902410119,0.798143422,0.1329761951,0.9,-0.6536997935,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,171,1710,1720,80,0.6321928095,0.7112169107,0.7270217309,0.1271643325,0.8888888889,-0.7457194922,phase_randomized,20,1906
MODULATION_DATASET,FFT-derived POW,Band,Gamma,ALL_CHANNELS_MEDIAN,BandMedian.Gamma,172,1720,1730,80,0.6321928095,0.6321928095,0.6321928095,0.108776233,1,0,phase_randomized,20,1906
