Progress_0_to_1,Baseline_Entropy_raw,Modulation_Entropy_raw,Delta_Entropy_ModMinusBase,Baseline_RegionalFlux_L2_per_s,Modulation_RegionalFlux_L2_per_s,Delta_RegionalFlux_L2_ModMinusBase
0.008599339570720968,4.7191228090685415,4.347527176036846,-0.3715956330316956,13.116777866453248,42.61596822108385,29.4991903546306
0.008668134287286735,4.713297512112989,4.239747423730714,-0.4735500883822752,16.558505061850695,34.66352880325368,18.105023741402988
0.008736929003852504,4.6669998356016,4.1590496799767624,-0.5079501556248376,28.56012325102226,15.658043126086962,-12.9020801249353
0.008805723720418272,4.597322796548365,4.137613906824854,-0.45970888972351087,39.361804941199864,10.605643355992289,-28.756161585207575
0.008874518436984039,4.53018753055887,4.167873605084659,-0.3623139254742114,43.70473112962857,30.48304214908405,-13.22168898054452
0.008943313153549808,4.482057939077743,4.230164976416938,-0.2518929626608051,39.26852096462567,39.95274933522617,0.6842283706005006
0.009012107870115575,4.459335452301045,4.305099902657283,-0.15423554964376152,23.61348928517099,37.12447548429405,13.510986199123064
0.009080902586681342,4.465810564959716,4.3762335327174675,-0.08957703224224822,8.41361451625718,27.31888828719396,18.90527377093678
0.00914969730324711,4.502334884701164,4.450217976722044,-0.052116907979120164,25.314042607038857,16.57263365474614,-8.741408952292716
0.009218492019812879,4.563219656418399,4.540823376797836,-0.022396279620562787,38.141675536234246,9.240006940950398,-28.901668595283848
0.009287286736378646,4.616970703758531,4.648932281799816,0.031961578041284966,43.00146086372756,6.367009443466375,-36.634451420261186
0.009356081452944413,4.626231327861795,4.743215230950399,0.11698390308860418,38.43724427629021,4.721709628122628,-33.715534648167576
0.00942487616951018,4.584714808469607,4.79599307759901,0.21127826912940328,30.379463987587776,3.9281017678632866,-26.45136221972449
0.00949367088607595,4.5288895913403815,4.811566169054503,0.28267657771412136,18.90144542665862,2.997484047076656,-15.903961379581963
0.009562465602641717,4.492597978088062,4.80903406832203,0.31643609023396824,10.254343405799668,3.0895830042680643,-7.164760401531604
0.009631260319207484,4.493775486179525,4.802188713073639,0.308413226894114,18.297869440184975,4.116669128914315,-14.181200311270661
0.009700055035773252,4.535025789332619,4.798122730080641,0.2630969407480217,28.254356978997862,5.468835188782203,-22.78552179021566
